Time (s),x (cm),y (cm),theta (deg),left velocity (),right velocity ()
1084.56,0.01,0.19,129.488461699566,0.16,-0.08
1084.58,0.01,0.19,127.769588314174,0.17,-0.08
1084.6,0.01,0.19,126.050714928781,0.18,-0.09
1084.61,0.01,0.19,125.47775713365,0.18,-0.08
1084.63,0,0.19,123.758883748258,0.17,-0.08
1084.65,0,0.19,122.040010362865,0.15,-0.08
1084.66,0,0.19,121.467052567735,0.17,-0.07
1084.68,0,0.19,119.748179182342,0.19,-0.07
1084.69,0,0.19,119.175221387211,0.19,-0.08
1084.71,0,0.19,118.02930579695,0.21,-0.08
1084.73,0,0.19,116.310432411557,0.21,-0.09
1084.74,0,0.19,115.737474616426,0.21,-0.09
1084.76,0,0.2,114.591559026165,0.21,-0.09
1084.78,0,0.2,113.445643435903,0.21,-0.09
1084.79,0,0.2,112.872685640772,0.21,-0.09
1084.81,0,0.2,111.15381225538,0.2,-0.09
1084.82,0,0.2,110.007896665118,0.19,-0.09
1084.84,0,0.2,109.434938869987,0.19,-0.09
1084.86,0,0.2,108.289023279726,0.18,-0.09
1084.87,0,0.2,107.716065484595,0.18,-0.08
1084.89,0,0.2,107.143107689464,0.18,-0.08
1084.91,0,0.2,105.997192099202,0.18,-0.07
1084.92,0,0.2,105.424234304071,0.19,-0.07
1084.94,0,0.2,104.27831871381,0.19,-0.06
1084.96,0,0.2,103.132403123548,0.19,-0.06
1084.97,0,0.21,103.132403123548,0.19,-0.06
1084.99,0,0.21,101.986487533287,0.18,-0.06
1085.01,-0.01,0.21,101.413529738156,0.17,-0.06
1085.02,-0.01,0.21,100.840571943025,0.16,-0.05
1085.04,-0.01,0.21,100.267614147894,0.16,-0.05
1085.06,-0.01,0.21,99.1216985576324,0.15,-0.05
1085.07,-0.01,0.21,99.1216985576324,0.15,-0.05
1085.09,-0.01,0.21,97.9757829673708,0.14,-0.05
1085.1,-0.01,0.21,97.4028251722399,0.14,-0.05
1085.12,-0.01,0.21,97.4028251722399,0.13,-0.04
1085.14,-0.01,0.21,96.8298673771091,0.12,-0.04
1085.16,-0.01,0.22,95.6839517868475,0.12,-0.04
1085.17,-0.01,0.22,95.6839517868475,0.12,-0.03
1085.19,-0.01,0.22,95.1109939917167,0.12,-0.02
1085.2,-0.01,0.22,94.5380361965858,0.12,-0.02
1085.22,-0.01,0.22,93.965078401455,0.12,-0.01
1085.24,-0.01,0.22,93.3921206063242,0.12,-0.01
1085.25,-0.01,0.22,93.3921206063242,0.12,-0.01
1085.27,-0.01,0.22,92.8191628111934,0.12,0
1085.28,-0.01,0.22,92.2462050160626,0.12,0
1085.3,-0.01,0.22,91.6732472209317,0.13,0
1085.32,-0.01,0.23,91.1002894258009,0.13,0
1085.33,-0.01,0.23,91.1002894258009,0.13,0
1085.35,-0.01,0.23,90.5273316306701,0.13,0
1085.37,-0.01,0.23,90.5273316306701,0.13,0
1085.38,-0.01,0.23,90.5273316306701,0.13,0
1085.4,-0.01,0.23,89.9543738355393,0.13,0
1085.42,-0.01,0.23,89.9543738355393,0.13,0
1085.43,-0.01,0.23,89.9543738355393,0.13,0
1085.45,-0.01,0.23,89.9543738355393,0.12,0
1085.47,-0.01,0.23,89.9543738355393,0.12,0
1085.48,-0.01,0.23,89.9543738355393,0.12,0
1085.5,-0.01,0.23,89.9543738355393,0.12,0
1085.52,-0.01,0.23,89.9543738355393,0.11,0
1085.53,-0.01,0.23,89.9543738355393,0.1,0
1085.55,-0.01,0.23,89.9543738355393,0.08,0
1085.56,-0.01,0.23,89.9543738355393,0.06,0
1085.58,-0.01,0.23,89.9543738355393,0.04,0
1085.6,-0.01,0.23,89.9543738355393,0.03,0
1085.61,-0.01,0.23,89.9543738355393,0.02,0
1085.63,-0.01,0.23,89.9543738355393,0.01,0
1085.65,-0.01,0.23,89.9543738355393,0.01,0
1085.66,-0.01,0.23,89.9543738355393,0.01,0
1085.68,-0.01,0.23,89.9543738355393,0,0
1085.7,-0.01,0.23,89.9543738355393,0,0
1085.71,-0.01,0.23,89.9543738355393,0,0
1085.73,-0.01,0.23,89.9543738355393,0,0
1085.75,-0.01,0.23,89.9543738355393,0,0
1085.76,-0.01,0.23,89.9543738355393,0,0
1085.78,-0.01,0.23,89.9543738355393,0,0
1085.8,-0.01,0.23,89.9543738355393,0,0
1085.81,-0.01,0.23,89.9543738355393,0,0
1085.83,-0.01,0.23,89.9543738355393,0,0
1085.85,-0.01,0.23,89.9543738355393,0,0
1085.86,-0.01,0.23,89.9543738355393,0,0
1085.88,-0.01,0.23,89.9543738355393,0,0
1085.9,-0.01,0.23,89.9543738355393,0,0
1085.91,-0.01,0.23,89.9543738355393,0,0
1085.93,-0.01,0.23,89.9543738355393,0,0
1085.95,-0.01,0.23,89.9543738355393,0,0
1085.96,-0.01,0.23,89.9543738355393,0,0
1085.98,-0.01,0.23,89.9543738355393,0,0
1086,-0.01,0.23,89.9543738355393,0,0
1086.01,-0.01,0.23,89.9543738355393,0,0
1086.03,-0.01,0.23,89.9543738355393,0,0
1086.05,-0.01,0.23,89.9543738355393,0,0
1086.06,-0.01,0.23,89.9543738355393,0,0
1086.08,-0.01,0.23,89.9543738355393,0,0
1086.1,-0.01,0.23,89.9543738355393,0,0
1086.11,-0.01,0.23,89.9543738355393,0,0
1086.13,-0.01,0.23,89.9543738355393,0,0
1086.15,-0.01,0.23,89.9543738355393,0,0
1086.16,-0.01,0.23,89.9543738355393,0,0
1086.18,-0.01,0.23,89.9543738355393,0,0
1086.2,-0.01,0.23,89.9543738355393,0,0
1086.21,-0.01,0.23,89.9543738355393,0,0
1086.23,-0.01,0.23,89.9543738355393,0,0
1086.25,-0.01,0.23,89.9543738355393,0,0
1086.26,-0.01,0.23,89.9543738355393,0,0
1086.28,-0.01,0.23,89.9543738355393,0,0
1086.29,-0.01,0.23,89.9543738355393,0,0
1086.31,-0.01,0.23,89.9543738355393,0,0
1086.33,-0.01,0.23,89.9543738355393,0,0
1086.34,-0.01,0.23,89.9543738355393,0,0
1086.36,-0.01,0.23,89.9543738355393,0,0
1086.38,-0.01,0.23,89.9543738355393,0,0
1086.39,-0.01,0.23,89.9543738355393,0,0
1086.41,-0.01,0.23,89.9543738355393,0,0
1086.43,-0.01,0.23,89.9543738355393,0,0
1086.44,-0.01,0.23,89.9543738355393,0,0
1086.46,-0.01,0.23,89.9543738355393,0,0
1086.48,-0.01,0.23,89.9543738355393,0,0
1086.49,-0.01,0.23,89.9543738355393,0,0
1086.51,-0.01,0.23,89.9543738355393,0,0
1086.53,-0.01,0.23,89.9543738355393,0,0
1086.54,-0.01,0.23,89.9543738355393,0,0
1086.56,-0.01,0.23,89.9543738355393,0,0
1086.58,-0.01,0.23,89.9543738355393,0,0
1086.59,-0.01,0.23,89.9543738355393,0,0
1086.61,-0.01,0.23,89.9543738355393,0,0
1086.63,-0.01,0.23,89.9543738355393,0,0
1086.64,-0.01,0.23,89.9543738355393,0,0
1086.66,-0.01,0.23,89.9543738355393,0,0
1086.68,-0.01,0.23,89.9543738355393,0,0
1086.69,-0.01,0.23,89.9543738355393,0,0
1086.71,-0.01,0.23,89.9543738355393,0,0
1086.73,-0.01,0.23,89.9543738355393,0,0
1086.74,-0.01,0.23,89.9543738355393,0,0
1086.76,-0.01,0.23,89.9543738355393,0,0
1086.78,-0.01,0.23,89.9543738355393,0,0
1086.79,-0.01,0.23,89.9543738355393,0,0
1086.81,-0.01,0.23,89.9543738355393,0,0
1086.83,-0.01,0.23,89.9543738355393,0,0
1086.84,-0.01,0.23,89.9543738355393,0,0
1086.86,-0.01,0.23,89.9543738355393,0,0
1086.88,-0.01,0.23,89.9543738355393,0,0
1086.89,-0.01,0.23,89.9543738355393,0,0
1086.91,-0.01,0.23,89.9543738355393,0,0
1086.92,-0.01,0.23,89.9543738355393,0,0
1086.94,-0.01,0.23,89.9543738355393,0,0
1086.96,-0.01,0.23,89.9543738355393,0,0
1086.97,-0.01,0.23,89.9543738355393,0,0
1086.99,-0.01,0.23,89.9543738355393,0,0
1087.01,-0.01,0.23,89.9543738355393,0,0
1087.02,-0.01,0.23,89.9543738355393,0,0
1087.04,-0.01,0.23,89.9543738355393,0,0
1087.05,-0.01,0.23,89.9543738355393,0,0
