Objects
100
,,Global Angle QBii:QBii,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
753,0,0.004752,0.018666,0.003162,843.520935,-107.544113,154.109375
754,0,0.004805,0.018708,0.003170,843.518127,-107.543396,154.109772
755,0,0.004825,0.018722,0.003198,843.520996,-107.541389,154.109879
756,0,0.004727,0.018693,0.003190,843.521118,-107.539459,154.118256
757,0,0.004726,0.018728,0.003206,843.525879,-107.543762,154.114502
758,0,0.004752,0.018624,0.003209,843.519470,-107.544579,154.115433
759,0,0.004789,0.018690,0.003143,843.518311,-107.546303,154.111801
760,0,0.004763,0.018645,0.003145,843.518738,-107.544167,154.114243
761,0,0.004834,0.018642,0.003166,843.521606,-107.542984,154.114563
762,0,0.004807,0.018660,0.003155,843.519775,-107.543404,154.112457
763,0,0.004799,0.018621,0.003136,843.521179,-107.544983,154.111221
764,0,0.004755,0.018692,0.003176,843.519226,-107.544304,154.115494
765,0,0.004854,0.018653,0.003126,843.515198,-107.545021,154.109055
766,0,0.004870,0.018696,0.003131,843.519714,-107.542870,154.111893
767,0,0.004754,0.018665,0.003149,843.520935,-107.540527,154.121155
768,0,0.004777,0.018661,0.003208,843.524292,-107.543961,154.113678
769,0,0.004746,0.018636,0.003183,843.525024,-107.548851,154.115921
770,0,0.004735,0.018661,0.003151,843.515869,-107.547012,154.117844
771,0,0.004691,0.018588,0.003202,843.520325,-107.546364,154.121979
772,0,0.004767,0.018726,0.003161,843.520813,-107.545311,154.114914
773,0,0.004766,0.018677,0.003187,843.523132,-107.542610,154.115295
774,0,0.004765,0.018710,0.003176,843.521912,-107.546028,154.114304
775,0,0.004758,0.018619,0.003156,843.521423,-107.547913,154.112137
776,0,0.004828,0.018685,0.003165,843.522400,-107.544334,154.110031
777,0,0.004807,0.018778,0.003169,843.521790,-107.548218,154.110229
778,0,0.004739,0.018700,0.003140,843.520142,-107.547989,154.118362
779,0,0.004862,0.018663,0.003140,843.518738,-107.546509,154.110748
780,0,0.004807,0.018714,0.003154,843.521179,-107.544189,154.112228
781,0,0.004802,0.018644,0.003170,843.523132,-107.545471,154.108765
782,0,0.004763,0.018658,0.003160,843.522400,-107.548164,154.110596
783,0,0.004752,0.018665,0.003180,843.525208,-107.542740,154.113113
784,0,0.004766,0.018642,0.003133,843.520142,-107.544907,154.113739
785,0,0.004744,0.018700,0.003110,843.519043,-107.546776,154.114487
786,0,0.004746,0.018738,0.003163,843.523376,-107.547295,154.114716
787,0,0.004755,0.018658,0.003159,843.523376,-107.543854,154.115021
788,0,0.004750,0.018700,0.003180,843.526550,-107.542450,154.110275
789,0,0.004783,0.018669,0.003130,843.525330,-107.544449,154.107986
790,0,0.004843,0.018712,0.003144,843.523865,-107.543060,154.107925
791,0,0.004848,0.018669,0.003158,843.519958,-107.539703,154.110001
792,0,0.004764,0.018673,0.003188,843.523987,-107.542503,154.109283
793,0,0.004803,0.018623,0.003151,843.523071,-107.548805,154.109009
794,0,0.004804,0.018654,0.003133,843.519836,-107.544502,154.108093
795,0,0.004723,0.018669,0.003136,843.522766,-107.545609,154.117401
796,0,0.004765,0.018668,0.003180,843.525146,-107.543533,154.115265
797,0,0.004775,0.018644,0.003155,843.523804,-107.547676,154.111404
798,0,0.004797,0.018631,0.003209,843.529053,-107.548805,154.114243
799,0,0.004854,0.018715,0.003137,843.523743,-107.547813,154.108856
800,0,0.004829,0.018690,0.003147,843.522888,-107.546310,154.114975
801,0,0.004840,0.018681,0.003174,843.525452,-107.548630,154.113586
802,0,0.004711,0.018636,0.003153,843.519165,-107.545280,154.120529
803,0,0.004819,0.018713,0.003189,843.524902,-107.552567,154.108719
804,0,0.004831,0.018625,0.003159,843.527100,-107.549492,154.105972
805,0,0.004777,0.018633,0.003162,843.522583,-107.552673,154.111542
806,0,0.004847,0.018627,0.003191,843.523438,-107.550468,154.113998
807,0,0.004770,0.018662,0.003192,843.527039,-107.548553,154.119461
808,0,0.004789,0.018621,0.003175,843.522400,-107.548897,154.116913
809,0,0.004782,0.018671,0.003206,843.528015,-107.554855,154.115036
810,0,0.004776,0.018663,0.003179,843.527039,-107.553452,154.113342
811,0,0.004732,0.018683,0.003180,843.521545,-107.551399,154.117264
812,0,0.004748,0.018651,0.003171,843.525208,-107.549973,154.116623
813,0,0.004812,0.018639,0.003181,843.525696,-107.548424,154.112946
814,0,0.004886,0.018645,0.003203,843.520325,-107.548515,154.109238
815,0,0.004746,0.018626,0.003196,843.524536,-107.548119,154.120865
816,0,0.004741,0.018645,0.003189,843.523438,-107.548401,154.118744
817,0,0.004744,0.018643,0.003136,843.522095,-107.553810,154.112183
818,0,0.004709,0.018661,0.003196,843.526794,-107.543861,154.125214
819,0,0.004837,0.018658,0.003170,843.527039,-107.546158,154.109802
820,0,0.004850,0.018591,0.003138,843.522827,-107.547577,154.112900
821,0,0.004728,0.018683,0.003137,843.521545,-107.548363,154.118973
822,0,0.004715,0.018665,0.003173,843.526917,-107.547012,154.117767
823,0,0.004831,0.018649,0.003196,843.524780,-107.544273,154.109100
824,0,0.004783,0.018649,0.003147,843.524658,-107.545944,154.111725
825,0,0.004762,0.018740,0.003178,843.525513,-107.546135,154.112625
826,0,0.004779,0.018656,0.003186,843.524170,-107.547188,154.111893
827,0,0.004800,0.018649,0.003204,843.528259,-107.549240,154.112900
828,0,0.004751,0.018638,0.003184,843.524048,-107.549545,154.116180
829,0,0.004727,0.018680,0.003153,843.522827,-107.543732,154.120911
830,0,0.004764,0.018679,0.003155,843.527466,-107.546822,154.114105
831,0,0.004759,0.018699,0.003165,843.521057,-107.544083,154.113983
832,0,0.004776,0.018632,0.003173,843.523804,-107.549866,154.111313
833,0,0.004824,0.018617,0.003193,843.527344,-107.549706,154.107635
834,0,0.004670,0.018691,0.003194,843.526489,-107.545952,154.116592
835,0,0.004786,0.018677,0.003159,843.523987,-107.546028,154.116745
836,0,0.004723,0.018650,0.003195,843.527649,-107.546593,154.116943
837,0,0.004769,0.018645,0.003138,843.522278,-107.550461,154.111374
838,0,0.004757,0.018693,0.003190,843.524475,-107.546806,154.114517
839,0,0.004718,0.018691,0.003164,843.523743,-107.546051,154.114166
840,0,0.004797,0.018602,0.003157,843.523376,-107.544495,154.113846
841,0,0.004741,0.018652,0.003196,843.526855,-107.544464,154.118164
842,0,0.004829,0.018727,0.003185,843.525635,-107.547028,154.108795
843,0,0.004748,0.018668,0.003133,843.521301,-107.546242,154.112671
844,0,0.004773,0.018646,0.003165,843.520325,-107.547600,154.112167
845,0,0.004772,0.018722,0.003172,843.525146,-107.547729,154.113159
846,0,0.004831,0.018644,0.003170,843.524048,-107.548210,154.106735
847,0,0.004791,0.018605,0.003168,843.525391,-107.545403,154.114197
848,0,0.004891,0.018733,0.003141,843.522766,-107.545692,154.102707
849,0,0.004788,0.018655,0.003167,843.526001,-107.547462,154.110703
850,0,0.004806,0.018697,0.003121,843.519775,-107.545036,154.111206
851,0,0.004773,0.018672,0.003181,843.524109,-107.546875,154.114777
852,0,0.004827,0.018661,0.003164,843.525146,-107.546646,154.107864
853,0,0.004847,0.018693,0.003189,843.524841,-107.544518,154.108536
854,0,0.004831,0.018647,0.003181,843.524353,-107.545723,154.110413
855,0,0.004755,0.018717,0.003144,843.523132,-107.549667,154.112061
856,0,0.004720,0.018697,0.003130,843.520874,-107.547447,154.116028
857,0,0.004766,0.018733,0.003193,843.524414,-107.546394,154.112091
858,0,0.004776,0.018728,0.003141,843.524719,-107.543556,154.112976
859,0,0.004748,0.018647,0.003165,843.524292,-107.545731,154.116684
860,0,0.004802,0.018716,0.003173,843.526978,-107.542107,154.108688
861,0,0.004758,0.018667,0.003139,843.525391,-107.544495,154.108459
862,0,0.004822,0.018663,0.003169,843.526245,-107.544334,154.106842
863,0,0.004791,0.018683,0.003178,843.525879,-107.543343,154.112259
864,0,0.004782,0.018654,0.003161,843.528870,-107.543602,154.112762
865,0,0.004795,0.018615,0.003174,843.524231,-107.543884,154.114853
866,0,0.004736,0.018699,0.003176,843.529419,-107.542458,154.114487
867,0,0.004680,0.018594,0.003158,843.527832,-107.546700,154.119064
868,0,0.004794,0.018673,0.003157,843.525513,-107.542587,154.110275
869,0,0.004755,0.018691,0.003147,843.525024,-107.548843,154.115067
870,0,0.004797,0.018683,0.003205,843.529663,-107.544716,154.115204
871,0,0.004805,0.018655,0.003219,843.531799,-107.542137,154.112549
872,0,0.004769,0.018650,0.003118,843.524902,-107.545380,154.114624
873,0,0.004736,0.018696,0.003212,843.531250,-107.546219,154.116653
874,0,0.004791,0.018715,0.003167,843.526611,-107.546143,154.110367
875,0,0.004781,0.018696,0.003170,843.529602,-107.542999,154.112366
876,0,0.004780,0.018690,0.003174,843.524170,-107.544983,154.112000
877,0,0.004811,0.018678,0.003166,843.529602,-107.547905,154.114182
878,0,0.004810,0.018676,0.003150,843.524902,-107.545868,154.114975
879,0,0.004800,0.018710,0.003108,843.525146,-107.548637,154.111847
880,0,0.004797,0.018672,0.003170,843.525879,-107.549713,154.113235
881,0,0.004802,0.018668,0.003172,843.525574,-107.547523,154.112488
882,0,0.004754,0.018650,0.003175,843.528259,-107.545959,154.116241
883,0,0.004875,0.018661,0.003184,843.528687,-107.546646,154.106552
884,0,0.004782,0.018653,0.003170,843.526184,-107.544098,154.113419
885,0,0.004802,0.018644,0.003150,843.527100,-107.547958,154.110016
886,0,0.004812,0.018741,0.003154,843.527100,-107.547234,154.111572
887,0,0.004687,0.018690,0.003129,843.524902,-107.548424,154.119186
888,0,0.004768,0.018742,0.003138,843.524048,-107.546448,154.115005
889,0,0.004811,0.018660,0.003179,843.530334,-107.546860,154.110718
890,0,0.004828,0.018678,0.003172,843.527283,-107.546669,154.109589
891,0,0.004786,0.018708,0.003215,843.531372,-107.548599,154.113632
892,0,0.004777,0.018740,0.003183,843.532898,-107.545288,154.112930
893,0,0.004732,0.018746,0.003152,843.527405,-107.545090,154.113022
894,0,0.004736,0.018644,0.003165,843.524902,-107.545547,154.117035
895,0,0.004778,0.018689,0.003156,843.527954,-107.546097,154.109161
896,0,0.004765,0.018754,0.003182,843.526611,-107.544617,154.112045
897,0,0.004805,0.018680,0.003186,843.531982,-107.544937,154.109573
898,0,0.004836,0.018680,0.003160,843.528870,-107.546173,154.108383
899,0,0.004778,0.018736,0.003165,843.529541,-107.542999,154.112167
900,0,0.004759,0.018667,0.003167,843.523743,-107.545723,154.114944
901,0,0.004819,0.018672,0.003155,843.527100,-107.543320,154.107132
902,0,0.004655,0.018649,0.003116,843.521606,-107.548073,154.116653
903,0,0.004716,0.018726,0.003156,843.524353,-107.545540,154.116821
904,0,0.004770,0.018661,0.003220,843.531616,-107.543785,154.113327
905,0,0.004807,0.018674,0.003126,843.526855,-107.546288,154.110367
906,0,0.004747,0.018666,0.003169,843.525208,-107.544029,154.112625
907,0,0.004768,0.018626,0.003176,843.524109,-107.545364,154.106186
908,0,0.004749,0.018675,0.003144,843.526123,-107.547096,154.110626
909,0,0.004803,0.018665,0.003128,843.520508,-107.542046,154.107132
910,0,0.004786,0.018690,0.003136,843.522278,-107.541931,154.113129
911,0,0.004698,0.018634,0.003189,843.523438,-107.536545,154.118607
912,0,0.004701,0.018638,0.003197,843.516663,-107.534203,154.114487
913,0,0.004758,0.018660,0.003169,843.514648,-107.533836,154.106216
914,0,0.004712,0.018660,0.003190,843.518555,-107.534019,154.110718
915,0,0.004698,0.018633,0.003189,843.512756,-107.530624,154.112564
916,0,0.004691,0.018608,0.003246,843.517334,-107.530037,154.114639
917,0,0.004681,0.018631,0.003283,843.518799,-107.526665,154.113022
918,0,0.004774,0.018674,0.003427,843.527039,-107.512955,154.109940
919,0,0.004824,0.018681,0.003692,843.549683,-107.485855,154.111023
920,0,0.004633,0.018591,0.004150,843.601196,-107.394440,154.107498
921,0,0.004812,0.018744,0.004919,843.697632,-107.289169,154.112335
922,0,0.005096,0.018634,0.006249,843.834106,-107.115440,154.114716
923,0,0.005546,0.018692,0.007642,843.995117,-106.908371,154.103897
924,0,0.005995,0.018638,0.008695,844.157471,-106.616844,154.094971
925,0,0.005998,0.018522,0.009605,844.286560,-106.193604,154.100494
926,0,0.005448,0.021496,0.008222,844.154297,-105.521416,154.228928
927,0,0.005288,0.021525,0.008971,844.220459,-104.889626,154.250488
928,0,0.005537,0.021694,0.009537,844.265137,-104.161972,154.252670
929,0,0.005760,0.021848,0.009666,844.268860,-103.332130,154.250717
930,0,0.005765,0.021910,0.009802,844.284058,-102.357864,154.268402
931,0,0.005790,0.021927,0.009666,844.261414,-101.295647,154.274185
932,0,0.005820,0.021944,0.009654,844.244446,-100.108307,154.249985
933,0,0.005736,0.021675,0.009543,844.229614,-98.798538,154.240662
934,0,0.005720,0.021883,0.009526,844.219604,-97.347069,154.224960
935,0,0.005125,0.022019,0.009480,844.211731,-95.796196,154.236099
936,0,0.005167,0.022337,0.009898,844.213623,-94.131187,154.251266
937,0,0.004948,0.022338,0.010585,844.234192,-92.353668,154.264236
938,0,0.006233,0.022215,0.010526,844.223999,-90.556854,154.223755
939,0,0.006028,0.022436,0.010385,844.265015,-88.625175,154.257767
940,0,0.006260,0.022432,0.010167,844.270874,-86.598145,154.269440
941,0,0.006138,0.022572,0.010455,844.297180,-84.495804,154.268494
942,0,0.005794,0.022412,0.010274,844.298401,-82.193771,154.264954
943,0,0.004496,0.022498,0.009828,844.260681,-79.754379,154.302704
944,0,0.004409,0.021116,0.009905,844.101013,-77.317734,154.313599
945,0,0.005540,0.019897,0.010085,843.950012,-74.904045,154.253296
946,0,0.005974,0.020058,0.009712,843.876099,-72.386650,154.181915
947,0,0.006426,0.020465,0.009619,843.932190,-69.778618,154.135056
948,0,0.006448,0.020778,0.009554,843.969177,-67.070389,154.118362
949,0,0.006059,0.020759,0.009520,843.966370,-64.226601,154.108856
950,0,0.006186,0.020359,0.009737,843.897888,-61.361679,154.118912
951,0,0.007354,0.020683,0.010007,843.863525,-58.473598,154.062820
952,0,0.006776,0.021727,0.010299,843.952576,-55.364891,154.147781
953,0,0.005478,0.022293,0.010793,844.060852,-52.132526,154.273331
954,0,0.005545,0.021776,0.011111,844.068909,-48.931774,154.215332
955,0,0.006009,0.022666,0.011748,844.130554,-45.670460,154.164902
956,0,0.008075,0.022753,0.012150,844.140198,-42.511143,154.151474
957,0,0.008610,0.022325,0.012064,844.113464,-39.134308,154.124451
958,0,0.008088,0.021982,0.012137,844.049622,-35.590588,154.092896
959,0,0.007425,0.021704,0.011652,843.986267,-31.974703,154.058136
960,0,0.007155,0.021455,0.011851,843.907166,-28.241302,154.105850
961,0,0.009330,0.020533,0.011794,843.780518,-24.719698,154.011353
962,0,0.009543,0.020439,0.011594,843.719177,-21.021402,153.969940
963,0,0.008840,0.021144,0.011408,843.735718,-17.078396,153.969757
964,0,0.007829,0.020802,0.011238,843.659790,-13.081732,154.030716
965,0,0.009053,0.020412,0.010866,843.535828,-9.229682,154.051956
966,0,0.009407,0.020977,0.010718,843.552063,-5.174596,154.068375
967,0,0.006383,0.021685,0.010580,843.623535,-0.766697,154.263046
968,0,0.006650,0.021402,0.010723,843.540894,3.407292,154.253235
969,0,0.009548,0.021523,0.010497,843.464966,7.334736,154.135880
970,0,0.008085,0.021892,0.010395,843.468262,11.796210,154.165009
971,0,0.006256,0.021791,0.010069,843.452698,16.318848,154.153320
972,0,0.008032,0.022144,0.010248,843.454651,20.605661,154.199432
973,0,0.008912,0.021464,0.010353,843.339172,24.955914,154.176697
974,0,0.008443,0.020178,0.010031,843.186401,29.504385,154.032059
975,0,0.008600,0.021794,0.010067,843.304871,34.036228,153.971786
976,0,0.009278,0.021577,0.009781,843.260376,38.565742,154.101990
977,0,0.010716,0.020172,0.009313,843.161987,42.973198,153.962021
978,0,0.007930,0.023169,0.009054,843.331665,47.827221,154.209808
979,0,0.004491,0.023404,0.009203,843.433289,52.808697,154.443649
980,0,0.008383,0.022122,0.009188,843.294922,57.114487,154.334381
981,0,0.007859,0.023596,0.008912,843.352356,61.775635,154.222961
982,0,0.004895,0.023877,0.008498,843.372620,66.802704,154.398880
983,0,0.008019,0.023144,0.008244,843.273315,71.241646,154.355591
984,0,0.008151,0.022615,0.007591,843.160461,75.941124,154.372269
985,0,0.005565,0.021808,0.006624,843.020691,81.057976,154.301910
986,0,0.008502,0.021038,0.005293,842.938782,85.482948,154.198547
987,0,0.011053,0.021494,0.004143,842.936035,90.090004,154.175568
988,0,0.007810,0.020554,0.002908,842.814697,95.183083,154.186050
989,0,0.003650,0.022787,0.001705,843.088928,100.467613,154.495590
990,0,0.005373,0.025783,0.001341,843.359680,105.045959,154.611618
991,0,0.005573,0.022426,0.000776,843.095093,109.801292,154.429260
992,0,0.004196,0.022799,0.000157,843.095154,114.802132,154.443573
993,0,0.004894,0.024748,-0.000395,843.300537,119.576050,154.530502
994,0,0.005483,0.022262,-0.001260,843.061035,124.452629,154.372772
995,0,0.004628,0.022707,-0.001738,843.074280,129.506470,154.357178
996,0,0.005638,0.020992,-0.002378,842.897949,134.392609,154.374390
997,0,0.009228,0.020048,-0.002728,842.739624,139.170654,153.911743
998,0,0.005247,0.020827,-0.002481,842.868652,144.595001,154.312851
999,0,0.004610,0.021072,-0.002978,842.846130,149.886993,154.305939
1000,0,0.006549,0.023898,-0.002588,843.092346,154.806900,154.298889
1001,0,0.004273,0.022054,-0.002190,843.036133,160.236862,154.370148
1002,0,0.003252,0.023662,-0.002329,843.298279,165.584824,154.443146
1003,0,0.005956,0.024831,-0.002496,843.478577,170.456299,154.341156
1004,0,0.004247,0.022873,-0.002036,843.425659,175.785645,154.391205
1005,0,0.001932,0.024361,-0.002039,843.660156,181.302795,154.437943
1006,0,0.004189,0.021177,-0.001954,843.521118,186.302719,154.490494
1007,0,0.004784,0.021270,-0.002127,843.585327,191.399033,154.207764
1008,0,0.002882,0.022369,-0.001604,843.804260,196.875015,154.390457
1009,0,0.004319,0.021068,-0.001053,843.800781,201.888519,154.318649
1010,0,0.003664,0.024235,-0.000157,844.182617,207.122513,154.390152
1011,0,0.000231,0.023289,0.001073,844.261230,212.680313,154.568787
1012,0,0.004510,0.022678,0.001627,844.353699,217.479843,154.352951
1013,0,0.005689,0.023952,0.002652,844.561157,222.547287,154.287659
1014,0,0.001898,0.021691,0.003015,844.473450,228.107010,154.307541
1015,0,0.003465,0.022558,0.004159,844.729248,233.231461,154.373962
1016,0,0.006205,0.021722,0.004614,844.690674,238.117874,154.139679
1017,0,0.003460,0.022046,0.005570,844.848572,243.573120,154.163818
1018,0,0.003847,0.022334,0.005954,845.007996,248.785995,154.361771
1019,0,0.006481,0.020664,0.006687,844.990601,253.737000,154.087036
1020,0,0.003586,0.022406,0.007773,845.191162,259.139709,154.300262
1021,0,0.002377,0.023112,0.008341,845.365845,264.468719,154.495041
1022,0,0.006132,0.023116,0.008822,845.431946,269.223511,154.180206
1023,0,0.005151,0.022058,0.009528,845.380005,274.492065,154.166061
1024,0,0.003843,0.022594,0.009697,845.478577,279.825256,154.200836
1025,0,0.007101,0.022854,0.009566,845.423340,284.545258,154.156937
1026,0,0.006495,0.021509,0.009907,845.357605,289.728577,154.056931
1027,0,0.005773,0.022375,0.009437,845.382935,294.986755,153.906952
1028,0,0.007990,0.022353,0.009601,845.446045,299.839172,154.060883
1029,0,0.007851,0.021421,0.008846,845.318848,304.894073,153.876526
1030,0,0.004860,0.022658,0.009281,845.445007,310.336853,154.100845
1031,0,0.003957,0.024041,0.009257,845.556335,315.515961,154.431686
1032,0,0.005646,0.023342,0.009090,845.485962,320.462311,154.132614
1033,0,0.004187,0.023778,0.009039,845.479370,325.722076,154.202271
1034,0,0.005071,0.023868,0.009061,845.466919,330.816742,154.288132
1035,0,0.006864,0.022586,0.008364,845.206970,335.764587,154.079330
1036,0,0.005534,0.022403,0.008252,845.131287,341.106354,154.110123
1037,0,0.007978,0.021654,0.007332,845.047607,346.031921,153.988037
1038,0,0.011539,0.021510,0.006352,845.002747,350.632904,153.877090
1039,0,0.009966,0.020416,0.004970,844.861084,355.913910,153.937225
1040,0,0.006623,0.021751,0.003719,844.961548,361.280365,154.012634
1041,0,0.007855,0.024635,0.003327,845.210571,366.257416,154.285385
1042,0,0.007485,0.022482,0.003286,845.060791,371.327789,154.101486
1043,0,0.006708,0.021600,0.002556,844.945374,376.496857,154.125824
1044,0,0.008086,0.023471,0.002163,845.096680,381.521393,154.201935
1045,0,0.007923,0.022111,0.001473,844.920776,386.598083,154.055603
1046,0,0.007013,0.021659,0.001419,844.847595,391.902496,154.180145
1047,0,0.009605,0.019558,0.000241,844.599976,396.807983,153.963928
1048,0,0.011827,0.019215,0.000152,844.409851,401.781006,153.673035
1049,0,0.007399,0.019444,0.000260,844.402649,407.447601,154.096664
1050,0,0.009254,0.019686,-0.000075,844.335022,412.504608,153.969040
1051,0,0.012210,0.020972,0.000195,844.349609,417.429932,153.935196
1052,0,0.009895,0.020593,0.000202,844.329041,422.896027,153.964157
1053,0,0.009155,0.021738,-0.000728,844.492493,428.175781,153.977493
1054,0,0.011265,0.021893,-0.001217,844.485779,433.202118,153.982971
1055,0,0.009644,0.021291,-0.000898,844.512146,438.582703,153.923264
1056,0,0.007871,0.020582,-0.001163,844.567627,444.065735,154.227905
1057,0,0.011359,0.018751,-0.001054,844.437317,448.996429,154.002426
1058,0,0.011582,0.019664,-0.000302,844.524536,454.164520,153.865448
1059,0,0.009439,0.019129,-0.000037,844.590027,459.656097,154.158264
1060,0,0.011676,0.019211,0.000504,844.727234,464.662567,153.877625
1061,0,0.010418,0.021341,0.001619,845.003601,470.026367,154.190155
1062,0,0.008759,0.021686,0.002453,845.187744,475.397552,154.230850
1063,0,0.012256,0.022884,0.003357,845.396484,480.237335,154.166153
1064,0,0.011796,0.021136,0.003939,845.285522,485.511566,154.202927
1065,0,0.008911,0.021057,0.004617,845.357483,491.026520,154.230103
1066,0,0.011817,0.020310,0.004832,845.348022,495.928802,154.300461
1067,0,0.012447,0.019392,0.005366,845.270081,500.976318,154.117126
1068,0,0.009574,0.020033,0.005724,845.397095,506.473846,154.371002
1069,0,0.011505,0.019038,0.005915,845.402161,511.455536,154.434097
1070,0,0.012641,0.019003,0.006171,845.427612,516.440491,154.207825
1071,0,0.009874,0.019490,0.006398,845.476318,522.001892,154.520325
1072,0,0.011628,0.020414,0.007319,845.667358,526.966064,154.519699
1073,0,0.013814,0.016755,0.006992,845.336731,531.883850,154.348358
1074,0,0.011012,0.017139,0.007072,845.334839,537.314575,154.403046
1075,0,0.012545,0.018365,0.007343,845.516785,542.284424,154.539047
1076,0,0.014213,0.016182,0.006866,845.321899,547.199890,154.380783
1077,0,0.013767,0.017509,0.007176,845.406067,552.416626,154.210541
1078,0,0.014766,0.017022,0.007425,845.473267,557.423157,154.364624
1079,0,0.014759,0.017543,0.007310,845.464478,562.426208,154.431610
1080,0,0.015056,0.016832,0.007659,845.435852,567.535095,154.354401
1081,0,0.011832,0.017968,0.008142,845.519043,572.878418,154.799225
1082,0,0.012413,0.018725,0.008141,845.604370,577.874329,154.873215
1083,0,0.014681,0.019214,0.007857,845.523499,582.765869,154.521744
1084,0,0.012711,0.019057,0.007691,845.476135,588.088928,154.823380
1085,0,0.014330,0.018252,0.006956,845.282166,593.050415,154.803223
1086,0,0.014674,0.018443,0.006663,845.168091,598.073669,154.747757
1087,0,0.013055,0.017812,0.006051,845.022034,603.427734,154.849777
1088,0,0.016256,0.017207,0.004645,844.863647,608.178894,154.707367
1089,0,0.016887,0.017081,0.003349,844.704285,613.195679,154.846558
1090,0,0.013747,0.016491,0.001561,844.540649,618.539612,154.799713
1091,0,0.013990,0.018099,0.000870,844.672852,623.661499,155.085724
1092,0,0.015186,0.018080,0.000063,844.629883,628.535522,155.105804
1093,0,0.014111,0.016111,-0.000730,844.399170,633.667053,155.033035
1094,0,0.014484,0.017635,-0.001224,844.521606,638.756042,155.184616
1095,0,0.015511,0.017920,-0.002044,844.418518,643.740967,155.147736
1096,0,0.013875,0.016968,-0.002086,844.326660,648.956482,155.215515
1097,0,0.014274,0.016129,-0.003036,844.172424,654.153931,155.257431
1098,0,0.018394,0.014426,-0.003729,843.908203,658.889343,154.874664
1099,0,0.017403,0.015366,-0.003461,843.893127,664.124634,155.105469
1100,0,0.014569,0.015413,-0.003723,843.932739,669.632080,155.251633
1101,0,0.017516,0.016233,-0.003560,843.995544,674.635620,155.178162
1102,0,0.016646,0.016569,-0.003311,844.022095,679.897156,155.369934
1103,0,0.014428,0.016834,-0.003569,844.127380,685.330688,155.342255
1104,0,0.016234,0.017501,-0.003911,844.274353,690.397095,155.512604
1105,0,0.016735,0.016522,-0.003659,844.239990,695.515625,155.379166
1106,0,0.013970,0.016251,-0.003984,844.268921,700.950378,155.638840
1107,0,0.014398,0.014088,-0.004507,844.108215,706.106873,155.766617
1108,0,0.017018,0.013906,-0.004380,844.074524,710.921143,155.419250
1109,0,0.014996,0.014111,-0.004328,844.087219,716.235229,155.715347
1110,0,0.014532,0.013485,-0.004251,844.065491,721.353821,155.778610
1111,0,0.016996,0.015370,-0.003893,844.269348,726.072754,155.652145
1112,0,0.013481,0.015346,-0.003480,844.307251,731.365356,155.997833
1113,0,0.013410,0.015099,-0.002947,844.452209,736.331299,155.922897
1114,0,0.016391,0.017057,-0.002089,844.721130,740.760010,155.857697
1115,0,0.015567,0.015582,-0.001516,844.674683,745.640503,155.954269
1116,0,0.013078,0.015966,-0.001293,844.764343,750.700195,155.989502
1117,0,0.013802,0.015936,-0.001253,844.841858,755.367493,156.179657
1118,0,0.014745,0.013762,-0.000927,844.743530,759.864929,156.034561
1119,0,0.012988,0.014845,-0.000365,844.838379,764.711670,156.195709
1120,0,0.012019,0.013920,-0.000558,844.811951,769.381897,156.351089
1121,0,0.014444,0.014201,-0.000439,844.895752,773.641357,156.285263
1122,0,0.013794,0.013793,0.000041,844.907410,778.144287,156.337265
1123,0,0.011699,0.014337,-0.000103,844.984375,782.852661,156.544525
1124,0,0.012784,0.014671,0.000028,845.067078,787.029297,156.518677
1125,0,0.015334,0.014380,-0.000231,845.092041,791.017334,156.354767
1126,0,0.013308,0.014579,0.000009,845.067627,795.509094,156.504562
1127,0,0.013170,0.014468,-0.000558,845.070618,799.791870,156.493332
1128,0,0.014564,0.014434,-0.001093,845.095398,803.725220,156.565674
1129,0,0.014541,0.014093,-0.001103,845.044678,807.823303,156.560669
1130,0,0.014606,0.013286,-0.001376,844.892334,811.896484,156.420029
1131,0,0.015495,0.014507,-0.001559,844.926025,815.759399,156.498337
1132,0,0.014092,0.013832,-0.001317,844.871338,819.673523,156.656693
1133,0,0.014353,0.013276,-0.000749,844.824158,823.205200,156.688766
1134,0,0.015166,0.013086,-0.000400,844.835571,826.201965,156.656403
1135,0,0.014344,0.014288,0.000154,844.965149,829.187988,156.873337
1136,0,0.011642,0.015196,0.000899,845.075562,832.210754,157.034836
1137,0,0.011343,0.015035,0.001284,845.124817,834.800110,157.155502
1138,0,0.012081,0.014730,0.001574,845.202698,836.868286,157.072891
1139,0,0.012308,0.015334,0.001887,845.299011,838.844177,157.071182
1140,0,0.011874,0.015137,0.001821,845.287354,840.689453,157.032623
1141,0,0.011783,0.015374,0.001859,845.328369,842.214172,157.083664
1142,0,0.012440,0.015346,0.001375,845.296753,843.433167,157.063507
1143,0,0.012268,0.015307,0.000613,845.258972,844.549194,157.104599
1144,0,0.012204,0.015066,-0.000285,845.170654,845.451660,157.114212
1145,0,0.012119,0.014974,-0.001501,845.056091,846.181274,157.128983
1146,0,0.011969,0.014893,-0.003227,844.855103,846.814880,157.149384
1147,0,0.012039,0.015006,-0.005393,844.604004,847.287415,157.152206
1148,0,0.012067,0.015112,-0.008161,844.277527,847.639709,157.135574
